Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,5,1,0,1,11.42,9.57,1.73,345.9,0,0,0,366.13,0,960
2013,5,1,0,2,11.41,9.57,1.89,9.9,0,0,0,366.06,0,960
2013,5,1,0,3,11.41,9.57,2.24,347.3,0,0,0,365.77,0,960
2013,5,1,0,4,11.4,9.57,1.46,337.4,0,0,0,365.93,0,960
2013,5,1,0,5,11.4,9.58,1.45,2.8,0,0,0,366.08,0,960
2013,5,1,0,6,11.39,9.58,1.08,337.4,0,0,0,365.92,0,960
2013,5,1,0,7,11.39,9.58,1.61,336,0,0,0,365.96,0,960
2013,5,1,0,8,11.38,9.57,1.64,328.9,0,0,0,365.94,0,960.1
2013,5,1,0,9,11.38,9.57,1.4,337.4,0,0,0,365.66,0,960.1
2013,5,1,0,10,11.36,9.57,1.68,8.5,0,0,0,365.76,0,960.2
2013,5,1,0,11,11.35,9.52,1.07,319.1,0,0,0,365.82,0,960.2
2013,5,1,0,12,11.34,9.51,0.88,312,0,0,0,365.45,0,960.2
2013,5,1,0,13,11.33,9.51,1.51,314.8,0,0,0,365.72,0,960.2
2013,5,1,0,14,11.32,9.5,1.27,302.1,0,0,0,365.66,0,960.2
2013,5,1,0,15,11.31,9.5,1.16,296.5,0,0,0,365.54,0,960.2
2013,5,1,0,16,11.3,9.49,0.89,331.8,0,0,0,365.49,0,960.2
2013,5,1,0,17,11.29,9.49,0.77,334.6,0,0,0,365.5,0,960.2
2013,5,1,0,18,11.29,9.48,1.21,326.1,0,0,0,365.45,0,960.2
2013,5,1,0,19,11.28,9.49,1.19,331.8,0,0,0,365.29,0,960.2
2013,5,1,0,20,11.28,9.48,1.39,347.3,0,0,0,365.29,0,960.1
2013,5,1,0,21,11.28,9.48,1.36,327.5,0,0,0,365.3,0,960.1
2013,5,1,0,22,11.28,9.49,1.35,317.6,0,0,0,365.45,0,960.1
2013,5,1,0,23,11.27,9.49,1.43,1.4,0,0,0,365.42,0,960.1
2013,5,1,0,24,11.27,9.5,1.25,324.7,0,0,0,365.39,0,960.1
2013,5,1,0,25,11.26,9.5,1.25,326.1,0,0,0,365.23,0,960.1
2013,5,1,0,26,11.25,9.49,1.32,324.7,0,0,0,365.41,0,960.1
2013,5,1,0,27,11.25,9.49,1.25,46.6,0,0,0,365.11,0,960
