Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2014,10,1,0,1,14.84,13.79,1.18,276.7,0.003,0,0,379.77,0,966.2
2014,10,1,0,2,14.83,13.79,1.27,238.6,0.003,0,0,379.77,0,966.2
2014,10,1,0,3,14.83,13.81,1.18,231.5,0.003,0,0,379.64,0,966.1
2014,10,1,0,4,14.82,13.8,0.7,208.9,0.003,0,0,379.8,0,966.1
2014,10,1,0,5,14.83,13.8,0.67,231.5,0.002,0,0,379.68,0,966.2
2014,10,1,0,6,14.82,13.81,0.93,240,0.004,0,0,379.93,0,966.1
2014,10,1,0,7,14.8,13.83,1.28,244.2,0.004,0,0,379.64,0,966.2
2014,10,1,0,8,14.77,13.85,1.09,221.6,0.004,0,0,379.73,0,966.2
2014,10,1,0,9,14.77,13.88,1.31,251.3,0.006,0,0,379.72,0,966.2
2014,10,1,0,10,14.76,13.87,1.27,249.9,0.006,0,0,379.7,0,966.2
2014,10,1,0,11,14.75,13.86,1.1,262.6,0.006,0,0,379.81,0,966.2
2014,10,1,0,12,14.74,13.87,1.4,217.4,0.004,0,0,379.68,0,966.2
2014,10,1,0,13,14.73,13.85,1.35,264,0.007,0,0,379.76,0,966.2
2014,10,1,0,14,14.75,13.83,1.25,231.5,0.008,0,0,379.74,0,966.2
2014,10,1,0,15,14.76,13.83,1.15,244.2,0.008,0,0,379.74,0,966.2
2014,10,1,0,16,14.75,13.8,1.16,223.1,0.007,0,0,379.55,0,966.2
2014,10,1,0,17,14.74,13.81,1.16,252.7,0.007,0,0,379.52,0,966.2
2014,10,1,0,18,14.75,13.77,1.21,216,0.004,0,0,379.51,0,966.2
2014,10,1,0,19,14.76,13.78,1.04,228.7,0.005,0,0,379.62,0,966.2
2014,10,1,0,20,14.76,13.83,0.86,262.6,0.005,0,0,379.5,0,966.2
2014,10,1,0,21,14.76,13.81,0.56,241.4,0.005,0,0,379.61,0,966.2
2014,10,1,0,22,14.73,13.79,0.56,240,0.007,0,0,379.59,0,966.2
2014,10,1,0,23,14.73,13.83,0.75,238.6,0.006,0,0,379.43,0,966.2
2014,10,1,0,24,14.72,13.87,0.8,235.8,0.008,0,0,379.56,0,966.2
2014,10,1,0,25,14.7,13.87,0.78,234.4,0.007,0,0,379.41,0,966.2
2014,10,1,0,26,14.67,13.85,0.84,218.8,0.011,0,0,379.43,0,966.2
2014,10,1,0,27,14.63,13.85,0.71,232.9,0.008,0,0,379.58,0,966.2
2014,10,1,0,28,14.63,13.89,0.78,232.9,0.011,0,0,379.47,0,966.3
2014,10,1,0,29,14.6,13.92,0.82,217.4,0.01,0,0,379.59,0,966.3
2014,10,1,0,30,14.6,13.94,0.82,228.7,0.013,0,0,379.48,0,966.3
2014,10,1,0,31,14.6,13.97,0.78,210.4,0.014,0,0,379.48,0,966.2
2014,10,1,0,32,14.6,13.98,0.82,211.8,0.01,0,0,379.77,0,966.2
2014,10,1,0,33,14.58,13.99,0.84,216,0.01,0,0,379.65,0,966.2
2014,10,1,0,34,14.56,14.01,0.75,227.3,0.011,0,0,379.66,0,966.2
2014,10,1,0,35,14.56,14.04,0.4,241.4,0.009,0,0,379.82,0,966.2
2014,10,1,0,36,14.53,14.04,0.42,227.3,0.011,0,0,379.7,0,966.2
2014,10,1,0,37,14.51,14.04,0.68,266.8,0.008,0,0,379.74,0,966.2
2014,10,1,0,38,14.5,14.05,0.69,262.6,0.007,0,0,380.01,0,966.2
2014,10,1,0,39,14.49,14.06,0.63,255.5,0.007,0,0,379.91,0,966.2
2014,10,1,0,40,14.49,14.07,0.89,254.1,0.008,0,0,379.92,0,966.2
