Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2015,8,1,0,0,16.6,10.65,1.1,91.8,0,0,0,391,0,954.2
2015,8,1,0,1,16.58,10.6,1.19,97.4,0,0,0,390.85,0,954.2
2015,8,1,0,2,16.57,10.62,1.27,97.4,0,0,0,390.94,0,954.2
2015,8,1,0,3,16.58,10.62,0.98,108.7,0,0,0,390.63,0,954.2
2015,8,1,0,4,16.57,10.59,1.44,114.4,0,0,0,390.49,0,954.2
2015,8,1,0,5,16.58,10.61,1.38,97.4,0,0,0,390.27,0,954.2
2015,8,1,0,6,16.58,10.63,2.15,96,0,0,0,390.54,0,954.2
2015,8,1,0,7,16.57,10.59,1.88,101.6,0,0,0,390.43,0,954.2
2015,8,1,0,8,16.56,10.57,1.92,103.1,0,0,0,390.69,0,954.1
2015,8,1,0,9,16.56,10.56,2.04,101.6,0,0,0,390.51,0,954.2
2015,8,1,0,10,16.55,10.55,2.08,104.5,0,0,0,390.77,0,954.2
2015,8,1,0,11,16.55,10.57,1.81,105.9,0,0,0,390.7,0,954.2
2015,8,1,0,12,16.54,10.55,2.25,104.5,0,0,0,390.82,0,954.2
2015,8,1,0,13,16.54,10.55,2.43,101.6,0,0,0,390.79,0,954.2
2015,8,1,0,14,16.52,10.53,2.26,104.5,0,0,0,390.72,0,954.2
2015,8,1,0,15,16.51,10.53,2.07,101.6,0,0,0,390.78,0,954.2
2015,8,1,0,16,16.49,10.54,2.21,105.9,0,0,0,390.39,0,954.2
2015,8,1,0,17,16.47,10.5,1.91,100.2,0,0,0,390.35,0,954.3
2015,8,1,0,18,16.44,10.54,1.69,96,0,0,0,390.1,0,954.3
2015,8,1,0,19,16.43,10.51,1.73,103.1,0,0,0,390.18,0,954.3
2015,8,1,0,20,16.43,10.55,1.89,105.9,0,0,0,390.41,0,954.2
2015,8,1,0,21,16.4,10.5,1.67,94.6,0,0,0,390.25,0,954.3
2015,8,1,0,22,16.38,10.51,1.24,97.4,0,0,0,390.15,0,954.2
2015,8,1,0,23,16.37,10.48,1.7,105.9,0,0,0,389.84,0,954.2
2015,8,1,0,24,16.36,10.49,1.45,108.7,0,0,0,390,0,954.2
2015,8,1,0,25,16.36,10.49,2.01,97.4,0,0,0,389.94,0,954.2
2015,8,1,0,26,16.36,10.51,1.99,101.6,0,0,0,390.06,0,954.3
2015,8,1,0,27,16.36,10.55,1.4,114.4,0,0,0,389.72,0,954.3
2015,8,1,0,28,16.35,10.51,1.93,104.5,0,0,0,389.63,0,954.3
2015,8,1,0,29,16.34,10.5,1.55,105.9,0,0,0,389.76,0,954.4
2015,8,1,0,30,16.33,10.55,1.33,107.3,0,0,0,389.59,0,954.4
2015,8,1,0,31,16.3,10.54,1.35,107.3,0,0,0,389.26,0,954.3
2015,8,1,0,32,16.28,10.49,1.52,114.4,0,0,0,389.17,0,954.3
2015,8,1,0,33,16.29,10.51,1.51,120,0,0,0,389.19,0,954.3
2015,8,1,0,34,16.28,10.49,1.32,97.4,0,0,0,388.92,0,954.3
2015,8,1,0,35,16.27,10.49,1.16,104.5,0,0,0,388.87,0,954.4
2015,8,1,0,36,16.26,10.46,1.46,112.9,0,0,0,388.92,0,954.4
2015,8,1,0,37,16.25,10.4,1.49,112.9,0,0,0,388.46,0,954.4
2015,8,1,0,38,16.24,10.4,1.47,110.1,0,0,0,388.31,0,954.4
2015,8,1,0,39,16.22,10.42,1.36,114.4,0,0,0,388.23,0,954.4
2015,8,1,0,40,16.21,10.39,1.46,115.8,0,0,0,388.05,0,954.4
2015,8,1,0,41,16.21,10.42,1.65,108.7,0,0,0,388.17,0,954.4
2015,8,1,0,42,16.19,10.47,1.46,105.9,0,0,0,387.9,0,954.4
2015,8,1,0,43,16.17,10.4,1.75,108.7,0,0,0,387.71,0,954.4
2015,8,1,0,44,16.18,10.43,1.72,101.6,0,0,0,388.05,0,954.4
2015,8,1,0,45,16.2,10.44,1.71,108.7,0,0,0,388.16,0,954.4
2015,8,1,0,46,16.19,10.41,1.9,107.3,0,0,0,388.05,0,954.4
2015,8,1,0,47,16.18,10.4,1.49,104.5,0,0,0,388.16,0,954.4
2015,8,1,0,48,16.17,10.4,2.08,107.3,0,0,0,388.34,0,954.3
2015,8,1,0,49,16.17,10.43,1.83,100.2,0,0,0,388.26,0,954.3
2015,8,1,0,50,16.17,10.4,1.88,101.6,0,0,0,388.46,0,954.4
2015,8,1,0,51,16.18,10.43,1.61,100.2,0,0,0,388.44,0,954.4
2015,8,1,0,52,16.18,10.4,1.47,105.9,0,0,0,388.42,0,954.4
2015,8,1,0,53,16.17,10.4,1.11,108.7,0,0,0,388.52,0,954.4
2015,8,1,0,54,16.17,10.43,1.42,108.7,0,0,0,388.64,0,954.4
2015,8,1,0,55,16.18,10.38,1.26,101.6,0,0,0,388.55,0,954.4
2015,8,1,0,56,16.18,10.43,0.96,108.7,0,0,0,388.54,0,954.4
2015,8,1,0,57,16.19,10.4,1.17,98.8,0,0,0,388.3,0,954.4
2015,8,1,0,58,16.18,10.43,1.3,101.6,0,0,0,388.57,0,954.4
2015,8,1,0,59,16.18,10.38,0.96,93.2,0,0,0,388.3,0,954.4
2015,8,1,1,0,16.17,10.37,1.45,104.5,0,0,0,388.54,0,954.4
2015,8,1,1,1,16.17,10.36,1.75,105.9,0,0,0,388.59,0,954.3
2015,8,1,1,2,16.17,10.38,1.7,97.4,0,0,0,388.68,0,954.3
