Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2016,8,1,0,0,17.48,15.4,2.43,302,0,0,0,400.75,0,958.4
2016,8,1,0,1,17.47,15.42,3.16,302,0,0,0,400.55,0,958.4
2016,8,1,0,2,17.45,15.43,4.23,301,0,0,0,400.39,0,958.4
2016,8,1,0,3,17.46,15.43,3.12,282,0,0,0,400.47,0,958.4
2016,8,1,0,4,17.45,15.45,3.42,298,0,0,0,400.18,0,958.4
2016,8,1,0,5,17.43,15.42,3.57,271,0,0,0,400.15,0,958.5
2016,8,1,0,6,17.42,15.38,3.61,287,0,0,0,400.02,0,958.4
2016,8,1,0,7,17.42,15.42,2.79,296,0,0,0,399.85,0,958.5
2016,8,1,0,8,17.41,15.45,4.3,296,0,0,0,399.88,0,958.5
2016,8,1,0,9,17.41,15.42,3.23,282,0,0,0,399.78,0,958.5
2016,8,1,0,10,17.41,15.4,2.93,283,0,0,0,399.76,0,958.5
2016,8,1,0,11,17.42,15.4,2.99,284,0,0,0,399.9,0,958.5
2016,8,1,0,12,17.42,15.4,4.4,298,0,0,0,399.93,0,958.5
2016,8,1,0,13,17.41,15.4,3.18,264,0,0,0,400.05,0,958.5
2016,8,1,0,14,17.39,15.34,2.71,272,0,0,0,399.91,0,958.5
2016,8,1,0,15,17.38,15.33,1.83,300,0,0,0,399.73,0,958.5
2016,8,1,0,16,17.36,15.34,4.71,306,0,0,0,400.08,0,958.5
2016,8,1,0,17,17.35,15.33,3.07,296,0,0,0,399.94,0,958.5
2016,8,1,0,18,17.35,15.32,4.11,286,0,0,0,399.82,0,958.5
2016,8,1,0,19,17.34,15.31,4.01,269,0,0,0,399.93,0,958.5
2016,8,1,0,20,17.34,15.27,2.99,287,0,0,0,399.8,0,958.5
2016,8,1,0,21,17.34,15.24,3.67,283,0,0,0,399.91,0,958.5
2016,8,1,0,22,17.36,15.25,2.6,292,0,0,0,399.64,0,958.5
2016,8,1,0,23,17.36,15.25,2.23,286,0,0,0,399.84,0,958.5
2016,8,1,0,24,17.36,15.23,1.68,269,0,0,0,399.92,0,958.5
2016,8,1,0,25,17.35,15.23,3.5,287,0,0,0,399.89,0,958.5
2016,8,1,0,26,17.34,15.24,3.98,295,0,0,0,399.86,0,958.5
2016,8,1,0,27,17.33,15.24,2.77,299,0,0,0,399.93,0,958.5
2016,8,1,0,28,17.33,15.2,1.91,289,0,0,0,399.84,0,958.5
2016,8,1,0,29,17.34,15.21,2.99,288,0,0,0,399.91,0,958.5
2016,8,1,0,30,17.35,15.23,3.17,292,0,0,0,399.84,0,958.5
2016,8,1,0,31,17.34,15.21,3.34,311,0,0,0,399.79,0,958.5
2016,8,1,0,32,17.33,15.17,2.08,318,0,0,0,399.71,0,958.5
2016,8,1,0,33,17.3,15.17,2.23,287,0,0,0,399.75,0,958.5
2016,8,1,0,34,17.28,15.13,2.56,284,0,0,0,399.68,0,958.6
2016,8,1,0,35,17.25,15.08,3.55,282,0,0,0,399.63,0,958.6
2016,8,1,0,36,17.24,15.07,3.42,294,0,0,0,399.6,0,958.6
2016,8,1,0,37,17.24,15.11,2.85,304,0,0,0,399.52,0,958.6
2016,8,1,0,38,17.24,15.05,3.07,298,0,0,0,399.6,0,958.6
2016,8,1,0,39,17.27,15.04,3.29,293,0,0,0,399.69,0,958.6
2016,8,1,0,40,17.25,15.05,3.26,294,0,0,0,399.5,0,958.6
2016,8,1,0,41,17.27,15.03,2.33,303,0,0,0,399.27,0,958.6
2016,8,1,0,42,17.28,15.05,2.4,288,0,0,0,399.21,0,958.6
2016,8,1,0,43,17.26,15.02,2.58,271,0,0,0,399,0,958.6
2016,8,1,0,44,17.24,14.99,2.68,289,0,0,0,398.97,0,958.6
2016,8,1,0,45,17.21,14.96,2.71,285,0,0,0,398.92,0,958.6
2016,8,1,0,46,17.18,14.97,2.7,292,0,0,0,398.89,0,958.6
