Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2014,7,1,0,1,12.48,9.91,1.36,262.6,0,0,0,374.79,0,959.1
2014,7,1,0,2,12.5,9.94,2.03,225.9,0,0,0,374.81,0,959.1
2014,7,1,0,3,12.49,10,1.4,234.4,0,0,0,374.65,0,959.1
2014,7,1,0,4,12.49,10.05,1.35,244.2,0,0,0,374.64,0,959.1
2014,7,1,0,5,12.48,9.96,1.74,210.4,0,0,0,374.66,0,959.1
2014,7,1,0,6,12.48,9.9,2.68,196.2,0,0,0,374.73,0,959.2
2014,7,1,0,7,12.48,9.96,2.47,218.8,0,0,0,374.91,0,959.1
2014,7,1,0,8,12.48,9.97,1.95,238.6,0,0,0,374.88,0,959.1
2014,7,1,0,9,12.46,9.89,2.69,240,0,0,0,375.07,0,959.2
2014,7,1,0,10,12.45,9.87,3.08,247.1,0,0,0,375.12,0,959.1
2014,7,1,0,11,12.45,9.87,2.59,231.5,0,0,0,375.14,0,959.1
2014,7,1,0,12,12.44,9.88,2.32,196.2,0,0,0,375.14,0,959.1
2014,7,1,0,13,12.45,9.9,2.2,221.6,0,0,0,374.97,0,959.1
2014,7,1,0,14,12.46,9.92,1.25,206.1,0,0,0,375.06,0,959.1
2014,7,1,0,15,12.44,9.92,1.83,179.3,0,0,0,375.03,0,959.1
2014,7,1,0,16,12.44,9.84,1.79,256.9,0,0,0,374.88,0,959.1
2014,7,1,0,17,12.44,9.87,2.24,227.3,0,0,0,375.02,0,959.1
2014,7,1,0,18,12.43,9.86,1.97,232.9,0,0,0,374.87,0,959.1
2014,7,1,0,19,12.42,9.84,2.16,177.9,0,0,0,374.89,0,959.1
2014,7,1,0,20,12.42,9.87,2.06,232.9,0,0,0,375.15,0,959.1
2014,7,1,0,21,12.44,9.9,1.64,213.2,0,0,0,375.14,0,959.1
2014,7,1,0,22,12.46,9.98,1.29,244.2,0,0,0,374.96,0,959.1
2014,7,1,0,23,12.46,9.92,0.81,262.6,0,0,0,374.75,0,959.1
2014,7,1,0,24,12.45,9.87,1.02,193.4,0,0,0,374.54,0,959.1
2014,7,1,0,25,12.45,9.86,1.58,218.8,0,0,0,374.54,0,959
2014,7,1,0,26,12.47,9.87,1.87,217.4,0,0,0,374.71,0,959
2014,7,1,0,27,12.47,9.96,2.01,223.1,0,0,0,374.91,0,959.1
2014,7,1,0,28,12.46,9.89,1.83,217.4,0,0,0,374.95,0,959.1
2014,7,1,0,29,12.49,9.91,1.63,240,0,0,0,374.99,0,959
2014,7,1,0,30,12.5,9.92,2.03,223.1,0,0,0,375.02,0,959
2014,7,1,0,31,12.5,9.89,2.2,204.7,0,0,0,375.22,0,959
2014,7,1,0,32,12.51,9.91,1.64,217.4,0,0,0,375.21,0,959
