Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,7,1,0,1,14.26,10.54,0.66,176.5,0,0,0,374.54,0,962.1
2013,7,1,0,2,14.26,10.54,0.66,166.6,0,0,0,374.66,0,962.1
2013,7,1,0,3,14.26,10.56,0.75,176.5,0,0,0,374.4,0,962.1
2013,7,1,0,4,14.26,10.6,0.78,170.8,0,0,0,374.7,0,962.1
2013,7,1,0,5,14.26,10.6,1.04,172.2,0,0,0,374.89,0,962.1
2013,7,1,0,6,14.24,10.61,0.91,173.6,0,0,0,375.06,0,962.1
2013,7,1,0,7,14.24,10.58,1.05,173.6,0,0,0,375.1,0,962.1
2013,7,1,0,8,14.23,10.58,1.13,166.6,0,0,0,375.52,0,962.1
2013,7,1,0,9,14.23,10.6,1.09,176.5,0,0,0,375.82,0,962.1
2013,7,1,0,10,14.23,10.64,1.2,196.2,0,0,0,375.95,0,962.1
2013,7,1,0,11,14.23,10.66,1.03,166.6,0,0,0,376.07,0,962.1
2013,7,1,0,12,14.23,10.65,0.82,179.3,0,0,0,375.88,0,962.1
2013,7,1,0,13,14.22,10.63,0.93,184.9,0,0,0,376.07,0,962.1
2013,7,1,0,14,14.21,10.62,0.84,172.2,0,0,0,375.94,0,962.1
2013,7,1,0,15,14.21,10.63,0.88,155.3,0,0,0,376.09,0,962.2
2013,7,1,0,16,14.21,10.63,0.84,163.8,0,0,0,375.83,0,962.1
2013,7,1,0,17,14.2,10.63,0.73,163.8,0,0,0,375.84,0,962.1
2013,7,1,0,18,14.2,10.64,0.71,168,0,0,0,375.66,0,962.1
2013,7,1,0,19,14.2,10.66,0.45,166.6,0,0,0,375.5,0,962.1
2013,7,1,0,20,14.19,10.65,0.5,251.3,0,0,0,375.56,0,962.1
2013,7,1,0,21,14.18,10.65,0.49,177.9,0,0,0,375.22,0,962.1
2013,7,1,0,22,14.17,10.64,0.66,179.3,0,0,0,375.01,0,962.1
2013,7,1,0,23,14.15,10.63,0.64,172.2,0,0,0,374.77,0,962.1
2013,7,1,0,24,14.14,10.63,0.66,155.3,0,0,0,374.56,0,962
2013,7,1,0,25,14.14,10.62,0.66,156.7,0,0,0,374.38,0,962
2013,7,1,0,26,14.12,10.61,0.64,173.6,0,0,0,374.24,0,962
2013,7,1,0,27,14.12,10.6,0.78,151.1,0,0,0,374.09,0,962
2013,7,1,0,28,14.11,10.61,0.31,170.8,0,0,0,373.83,0,962
2013,7,1,0,29,14.1,10.61,0.26,179.3,0,0,0,373.3,0,962
2013,7,1,0,30,14.07,10.59,0.25,187.8,0,0,0,373.29,0,962.1
2013,7,1,0,31,14.05,10.56,0.67,213.2,0,0,0,373.24,0,962.1
2013,7,1,0,32,14.03,10.55,0.91,213.2,0,0,0,373.33,0,962.1
2013,7,1,0,33,14.01,10.55,0.9,223.1,0,0,0,373.17,0,962.1
