Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,4,1,0,1,-0.79,-2.12,1.43,45.2,0,0,0,306.24,0,947.8
2013,4,1,0,2,-0.79,-2.12,1.35,8.5,0,0,0,306.57,0,947.8
2013,4,1,0,3,-0.8,-2.13,1.26,55.1,0,0,0,306.53,0,947.8
2013,4,1,0,4,-0.81,-2.16,1.73,46.6,0,0,0,306.55,0,947.8
2013,4,1,0,5,-0.81,-2.16,1.47,46.6,0,0,0,306.84,0,947.8
2013,4,1,0,6,-0.81,-2.15,1.2,59.3,0,0,0,306.39,0,947.8
2013,4,1,0,7,-0.8,-2.14,0.93,331.8,0,0,0,306.41,0,947.8
2013,4,1,0,8,-0.81,-2.14,0.81,0,0,0,0,306.39,0,947.8
2013,4,1,0,9,-0.82,-2.16,0.96,77.6,0,0,0,306.54,0,947.8
2013,4,1,0,10,-0.82,-2.17,1.84,29.6,0,0,0,306.72,0,947.8
2013,4,1,0,11,-0.83,-2.18,1.59,40.9,0,0,0,306.54,0,947.8
2013,4,1,0,12,-0.84,-2.19,1.58,29.6,0,0,0,306.95,0,947.8
2013,4,1,0,13,-0.85,-2.2,1.82,25.4,0,0,0,306.9,0,947.8
2013,4,1,0,14,-0.86,-2.22,1.54,48,0,0,0,307.03,0,947.8
2013,4,1,0,15,-0.86,-2.23,1.13,38.1,0,0,0,306.84,0,947.8
2013,4,1,0,16,-0.87,-2.23,1.13,22.6,0,0,0,306.84,0,947.8
2013,4,1,0,17,-0.86,-2.23,1.05,302.1,0,0,0,306.74,0,947.8
2013,4,1,0,18,-0.86,-2.22,1.38,358.6,0,0,0,306.75,0,947.7
2013,4,1,0,19,-0.86,-2.21,0.69,341.6,0,0,0,306.72,0,947.7
2013,4,1,0,20,-0.88,-2.23,0.75,344.5,0,0,0,306.75,0,947.7
2013,4,1,0,21,-0.89,-2.26,1.17,70.6,0,0,0,306.77,0,947.7
2013,4,1,0,22,-0.91,-2.28,1.08,5.6,0,0,0,306.73,0,947.7
2013,4,1,0,23,-0.91,-2.3,0.87,0,0,0,0,306.87,0,947.7
2013,4,1,0,24,-0.91,-2.3,1.26,334.6,0,0,0,306.8,0,947.7
2013,4,1,0,25,-0.91,-2.3,1.41,49.4,0,0,0,306.89,0,947.7
2013,4,1,0,26,-0.91,-2.3,1.29,4.2,0,0,0,307.01,0,947.7
2013,4,1,0,27,-0.91,-2.3,1.17,354.4,0,0,0,306.89,0,947.7
2013,4,1,0,28,-0.91,-2.31,1.26,330.4,0,0,0,306.99,0,947.7
2013,4,1,0,29,-0.91,-2.31,1.27,319.1,0,0,0,307.16,0,947.7
2013,4,1,0,30,-0.91,-2.31,1.41,29.6,0,0,0,307.25,0,947.6
2013,4,1,0,31,-0.9,-2.29,1.31,351.5,0,0,0,307.33,0,947.6
2013,4,1,0,32,-0.9,-2.28,1.01,331.8,0,0,0,307.62,0,947.6
2013,4,1,0,33,-0.9,-2.28,0.69,297.9,0,0,0,307.56,0,947.5
2013,4,1,0,34,-0.91,-2.29,1.05,31.1,0,0,0,307.69,0,947.5
2013,4,1,0,35,-0.93,-2.31,0.58,352.9,0,0,0,307.47,0,947.5
2013,4,1,0,36,-0.93,-2.32,0.92,295.1,0,0,0,307.3,0,947.5
2013,4,1,0,37,-0.92,-2.31,1.35,296.5,0,0,0,307.23,0,947.5
