Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,3,1,0,1,0.73,0.4,2.18,286.6,0,0,0,318.74,0,961.3
2013,3,1,0,2,0.73,0.4,1.93,331.8,0,0,0,318.8,0,961.3
2013,3,1,0,3,0.73,0.4,1.09,319.1,0,0,0,318.71,0,961.3
2013,3,1,0,4,0.72,0.4,0.75,302.1,0,0,0,318.72,0,961.3
2013,3,1,0,5,0.72,0.39,0.37,336,0,0,0,318.66,0,961.3
2013,3,1,0,6,0.72,0.39,0.38,22.6,0,0,0,318.65,0,961.3
2013,3,1,0,7,0.72,0.39,0.64,36.7,0,0,0,318.66,0,961.3
2013,3,1,0,8,0.72,0.39,1.53,340.2,0,0,0,318.48,0,961.3
2013,3,1,0,9,0.72,0.39,1.54,296.5,0,0,0,318.6,0,961.3
2013,3,1,0,10,0.72,0.39,1.36,328.9,0,0,0,318.53,0,961.3
2013,3,1,0,11,0.71,0.39,0.98,343.1,0,0,0,318.36,0,961.3
2013,3,1,0,12,0.71,0.39,1.16,345.9,0,0,0,318.49,0,961.3
2013,3,1,0,13,0.71,0.39,1.09,334.6,0,0,0,318.68,0,961.3
2013,3,1,0,14,0.7,0.38,0.69,234.4,0,0,0,318.54,0,961.3
2013,3,1,0,15,0.69,0.37,0.79,297.9,0,0,0,318.45,0,961.3
2013,3,1,0,16,0.69,0.37,0.6,55.1,0,0,0,318.36,0,961.3
2013,3,1,0,17,0.69,0.37,0.26,148.2,0,0,0,318.3,0,961.3
2013,3,1,0,18,0.68,0.36,0.47,208.9,0,0,0,318.08,0,961.3
2013,3,1,0,19,0.69,0.37,0.51,240,0,0,0,317.96,0,961.3
2013,3,1,0,20,0.69,0.37,1.04,326.1,0,0,0,318.02,0,961.3
2013,3,1,0,21,0.69,0.37,1.11,320.5,0,0,0,317.77,0,961.2
2013,3,1,0,22,0.68,0.36,1.12,244.2,0,0,0,317.82,0,961.2
2013,3,1,0,23,0.68,0.36,1.44,319.1,0,0,0,317.51,0,961.3
2013,3,1,0,24,0.67,0.35,1.29,319.1,0,0,0,317.97,0,961.3
2013,3,1,0,25,0.67,0.35,1.51,323.3,0,0,0,318.04,0,961.3
2013,3,1,0,26,0.66,0.34,1.58,264,0,0,0,317.79,0,961.2
2013,3,1,0,27,0.66,0.34,1.29,282.4,0,0,0,317.93,0,961.2
2013,3,1,0,28,0.65,0.33,1.65,313.4,0,0,0,317.84,0,961.2
2013,3,1,0,29,0.64,0.32,1.82,272.5,0,0,0,317.97,0,961.3
2013,3,1,0,30,0.63,0.31,1.9,319.1,0,0,0,317.91,0,961.3
2013,3,1,0,31,0.62,0.31,1.36,285.2,0,0,0,317.99,0,961.3
2013,3,1,0,32,0.6,0.29,2.26,309.2,0,0,0,317.89,0,961.3
2013,3,1,0,33,0.59,0.28,2.36,317.6,0,0,0,317.84,0,961.2
2013,3,1,0,34,0.59,0.28,1.91,324.7,0,0,0,317.98,0,961.2
2013,3,1,0,35,0.58,0.28,1.98,352.9,0,0,0,317.98,0,961.2
2013,3,1,0,36,0.57,0.27,1.22,326.1,0,0,0,318.18,0,961.2
2013,3,1,0,37,0.57,0.26,1.06,256.9,0,0,0,317.94,0,961.2
2013,3,1,0,38,0.56,0.26,1.18,258.4,0,0,0,317.9,0,961.2
2013,3,1,0,39,0.56,0.26,1.83,313.4,0,0,0,318.05,0,961.3
2013,3,1,0,40,0.55,0.25,0.97,312,0,0,0,318.15,0,961.2
2013,3,1,0,41,0.55,0.25,0.62,345.9,0,0,0,318.01,0,961.2
