Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2015,2,1,0,0,0.79,-0.57,1.89,168,0,0,0,319.14,0,929.3
2015,2,1,0,1,0.78,-0.58,1.72,148.2,0,0,0,318.88,0,929.3
2015,2,1,0,2,0.78,-0.57,2.42,183.5,0,0,0,318.72,0,929.3
2015,2,1,0,3,0.77,-0.57,2.59,223.1,0,0,0,318.59,0,929.3
2015,2,1,0,4,0.76,-0.59,2.73,187.8,0,0,0,318.45,0,929.3
2015,2,1,0,5,0.75,-0.6,2.09,199.1,0,0,0,318.45,0,929.3
2015,2,1,0,6,0.76,-0.59,2.74,189.2,0,0,0,318.35,0,929.4
2015,2,1,0,7,0.76,-0.59,3.02,210.4,0,0,0,318.53,0,929.4
2015,2,1,0,8,0.75,-0.6,2.35,232.9,0,0,0,318.42,0,929.4
2015,2,1,0,9,0.76,-0.59,2.52,227.3,0,0,0,318.85,0,929.4
2015,2,1,0,10,0.77,-0.56,2.22,218.8,0,0,0,318.58,0,929.4
2015,2,1,0,11,0.77,-0.59,2.02,210.4,0,0,0,318.86,0,929.4
2015,2,1,0,12,0.76,-0.6,1.25,196.2,0,0,0,318.79,0,929.4
2015,2,1,0,13,0.76,-0.59,2,199.1,0,0,0,318.66,0,929.4
2015,2,1,0,14,0.78,-0.56,2.2,172.2,0,0,0,318.63,0,929.4
2015,2,1,0,15,0.78,-0.56,2.17,187.8,0,0,0,318.62,0,929.4
2015,2,1,0,16,0.74,-0.62,2.34,172.2,0,0,0,318.69,0,929.4
2015,2,1,0,17,0.69,-0.67,2.03,213.2,0,0,0,318.47,0,929.5
2015,2,1,0,18,0.67,-0.68,2.76,156.7,0,0,0,318.52,0,929.5
2015,2,1,0,19,0.63,-0.72,2.57,176.5,0,0,0,318.44,0,929.4
2015,2,1,0,20,0.58,-0.76,2.49,151.1,0,0,0,318.58,0,929.4
2015,2,1,0,21,0.55,-0.79,2.45,192,0,0,0,318.45,0,929.4
2015,2,1,0,22,0.53,-0.79,3.08,183.5,0,0,0,318.58,0,929.5
2015,2,1,0,23,0.51,-0.8,2.61,203.3,0,0,0,318.81,0,929.4
2015,2,1,0,24,0.45,-0.85,2.51,187.8,0,0,0,318.94,0,929.4
2015,2,1,0,25,0.43,-0.88,2.5,141.2,0,0,0,318.65,0,929.4
2015,2,1,0,26,0.43,-0.86,2.35,207.5,0,0,0,318.76,0,929.4
2015,2,1,0,27,0.4,-0.88,1.96,196.2,0,0,0,318.58,0,929.4
2015,2,1,0,28,0.4,-0.87,2.05,213.2,0,0,0,318.17,0,929.4
2015,2,1,0,29,0.43,-0.84,1.12,204.7,0,0,0,318.3,0,929.4
2015,2,1,0,30,0.41,-0.85,1.66,245.6,0,0,0,317.67,0,929.4
2015,2,1,0,31,0.39,-0.87,1.98,213.2,0,0,0,317.47,0,929.4
2015,2,1,0,32,0.41,-0.85,1.71,186.4,0,0,0,317.37,0,929.3
2015,2,1,0,33,0.44,-0.81,1.54,166.6,0,0,0,317.28,0,929.3
2015,2,1,0,34,0.47,-0.77,1.8,189.2,0,0,0,317.34,0,929.3
2015,2,1,0,35,0.47,-0.76,1.89,158.1,0,0,0,317.13,0,929.3
2015,2,1,0,36,0.45,-0.8,2.5,211.8,0,0,0,317.29,0,929.4
2015,2,1,0,37,0.43,-0.82,1.42,232.9,0,0,0,317.49,0,929.4
2015,2,1,0,38,0.41,-0.85,2.21,156.7,0,0,0,317.2,0,929.4
2015,2,1,0,39,0.43,-0.83,1.98,179.3,0,0,0,317.31,0,929.4
2015,2,1,0,40,0.44,-0.79,1.88,232.9,0,0,0,317.14,0,929.4
2015,2,1,0,41,0.43,-0.81,2.2,323.3,0,0,0,316.98,0,929.3
2015,2,1,0,42,0.44,-0.8,2.38,203.3,0,0,0,317.1,0,929.3
2015,2,1,0,43,0.44,-0.79,1.73,199.1,0,0,0,317.29,0,929.3
2015,2,1,0,44,0.41,-0.83,1.97,165.2,0,0,0,316.84,0,929.3
2015,2,1,0,45,0.42,-0.83,2.23,218.8,0,0,0,316.78,0,929.3
2015,2,1,0,46,0.39,-0.84,2.05,210.4,0,0,0,316.71,0,929.3
2015,2,1,0,47,0.35,-0.89,1.58,166.6,0,0,0,317.32,0,929.3
2015,2,1,0,48,0.31,-0.92,1.69,189.2,0,0,0,316.94,0,929.3
2015,2,1,0,49,0.28,-0.94,2.33,151.1,0,0,0,316.55,0,929.4
2015,2,1,0,50,0.32,-0.88,2.5,177.9,0,0,0,316.22,0,929.4
2015,2,1,0,51,0.32,-0.88,2.05,165.2,0,0,0,316.14,0,929.4
2015,2,1,0,52,0.29,-0.92,2.33,183.5,0,0,0,315.68,0,929.4
2015,2,1,0,53,0.27,-0.94,2.14,165.2,0,0,0,315.55,0,929.4
2015,2,1,0,54,0.27,-0.94,1.95,203.3,0,0,0,315.53,0,929.4
2015,2,1,0,55,0.27,-0.93,1.33,153.9,0,0,0,315.32,0,929.4
2015,2,1,0,56,0.24,-0.95,1.52,165.2,0,0,0,315.25,0,929.4
2015,2,1,0,57,0.19,-0.99,1.66,166.6,0,0,0,315.19,0,929.4
2015,2,1,0,58,0.14,-1.05,1.08,210.4,0,0,0,315.5,0,929.4
2015,2,1,0,59,0.11,-1.08,1.51,203.3,0,0,0,315.28,0,929.4
2015,2,1,1,0,0.11,-1.06,1.31,156.7,0,0,0,315.14,0,929.4
2015,2,1,1,1,0.11,-1.05,1.74,160.9,0,0,0,315.43,0,929.4
2015,2,1,1,2,0.1,-1.06,2.31,179.3,0,0,0,314.69,0,929.3
2015,2,1,1,3,0.06,-1.09,2.44,159.5,0,0,0,314.98,0,929.3
2015,2,1,1,4,0.01,-1.15,2.39,166.6,0,0,0,315.38,0,929.3
2015,2,1,1,5,0.01,-1.14,2.05,204.7,0,0,0,315.62,0,929.3
2015,2,1,1,6,-0.01,-1.14,1.68,203.3,0,0,0,315.97,0,929.3
2015,2,1,1,7,-0.05,-1.19,2.52,210.4,0,0,0,315.32,0,929.3
2015,2,1,1,8,-0.06,-1.2,2.64,189.2,0,0,0,315.09,0,929.3
2015,2,1,1,9,-0.06,-1.19,2.31,187.8,0,0,0,315.75,0,929.3
2015,2,1,1,10,-0.08,-1.2,2.24,196.2,0,0,0,315.49,0,929.3
2015,2,1,1,11,-0.11,-1.24,2.07,183.5,0,0,0,315.32,0,929.3
2015,2,1,1,12,-0.14,-1.26,1.76,221.6,0,0,0,315.29,0,929.4
2015,2,1,1,13,-0.16,-1.27,1.83,272.5,0,0,0,315.41,0,929.4
2015,2,1,1,14,-0.18,-1.28,1.95,166.6,0,0,0,315.29,0,929.4
2015,2,1,1,15,-0.17,-1.26,1.4,227.3,0,0,0,315.11,0,929.4
2015,2,1,1,16,-0.18,-1.27,1.62,223.1,0,0,0,314.88,0,929.4
2015,2,1,1,17,-0.18,-1.28,1.52,176.5,0,0,0,314.7,0,929.3
2015,2,1,1,18,-0.15,-1.25,1.22,223.1,0,0,0,314.66,0,929.4
2015,2,1,1,19,-0.14,-1.23,1.73,179.3,0,0,0,314.53,0,929.3
2015,2,1,1,20,-0.16,-1.25,2.41,189.2,0,0,0,313.82,0,929.4
2015,2,1,1,21,-0.19,-1.29,2.73,211.8,0,0,0,313.65,0,929.3
2015,2,1,1,22,-0.21,-1.3,2.31,176.5,0,0,0,313.96,0,929.4
2015,2,1,1,23,-0.22,-1.31,1.94,165.2,0,0,0,313.48,0,929.4
2015,2,1,1,24,-0.24,-1.33,1.74,199.1,0,0,0,313.79,0,929.4
2015,2,1,1,25,-0.26,-1.35,1.14,210.4,0,0,0,314.14,0,929.4
2015,2,1,1,26,-0.28,-1.36,1.05,149.6,0,0,0,314.26,0,929.3
2015,2,1,1,27,-0.28,-1.36,1.26,204.7,0,0,0,313.91,0,929.3
2015,2,1,1,28,-0.29,-1.35,0.99,194.8,0,0,0,313.88,0,929.3
2015,2,1,1,29,-0.29,-1.36,1.61,199.1,0,0,0,313.14,0,929.3
2015,2,1,1,30,-0.31,-1.38,1.27,165.2,0,0,0,313.2,0,929.4
2015,2,1,1,31,-0.34,-1.4,1.88,208.9,0,0,0,312.35,0,929.4
2015,2,1,1,32,-0.36,-1.41,2.17,228.7,0,0,0,312.11,0,929.4
2015,2,1,1,33,-0.33,-1.38,1.78,210.4,0,0,0,311.79,0,929.4
2015,2,1,1,34,-0.32,-1.35,1.59,227.3,0,0,0,310.61,0,929.4
2015,2,1,1,35,-0.29,-1.33,1.85,204.7,0,0,0,309.3,0,929.4
2015,2,1,1,36,-0.26,-1.3,2.11,213.2,0,0,0,308.99,0,929.4
2015,2,1,1,37,-0.19,-1.25,1.79,206.1,0,0,0,309.23,0,929.4
2015,2,1,1,38,-0.15,-1.2,2.34,165.2,0,0,0,309.61,0,929.4
2015,2,1,1,39,-0.15,-1.22,2.06,210.4,0,0,0,309.92,0,929.4
2015,2,1,1,40,-0.17,-1.26,2.24,166.6,0,0,0,309.85,0,929.4
2015,2,1,1,41,-0.17,-1.26,2.11,183.5,0,0,0,309.79,0,929.4
2015,2,1,1,42,-0.18,-1.27,1.91,228.7,0,0,0,309.81,0,929.5
2015,2,1,1,43,-0.15,-1.24,1.87,183.5,0,0,0,310.01,0,929.4
2015,2,1,1,44,-0.11,-1.19,1.64,131.3,0,0,0,310.32,0,929.5
2015,2,1,1,45,-0.13,-1.19,2.26,223.1,0,0,0,310.53,0,929.5
2015,2,1,1,46,-0.15,-1.23,2.08,189.2,0,0,0,310.96,0,929.4
2015,2,1,1,47,-0.15,-1.24,1.96,173.6,0,0,0,311.1,0,929.5
2015,2,1,1,48,-0.14,-1.22,2.16,189.2,0,0,0,311.51,0,929.5
2015,2,1,1,49,-0.09,-1.17,2.21,227.3,0,0,0,311.51,0,929.5
2015,2,1,1,50,-0.1,-1.18,2.03,235.8,0,0,0,311.75,0,929.5
2015,2,1,1,51,-0.11,-1.21,1.75,210.4,0,0,0,311.72,0,929.4
2015,2,1,1,52,-0.11,-1.21,1.54,237.2,0,0,0,311.95,0,929.5
2015,2,1,1,53,-0.1,-1.2,1.58,210.4,0,0,0,311.91,0,929.5
2015,2,1,1,54,-0.1,-1.2,1.82,223.1,0,0,0,312.15,0,929.5
2015,2,1,1,55,-0.12,-1.22,2,238.6,0,0,0,312.23,0,929.5
2015,2,1,1,56,-0.12,-1.23,1.48,221.6,0,0,0,312.15,0,929.4
2015,2,1,1,57,-0.12,-1.22,1.65,206.1,0,0,0,312.22,0,929.4
2015,2,1,1,58,-0.1,-1.2,1.81,232.9,0,0,0,312.57,0,929.4
2015,2,1,1,59,-0.08,-1.17,1.89,211.8,0,0,0,312.49,0,929.5
2015,2,1,2,0,-0.08,-1.18,1.49,208.9,0,0,0,312.55,0,929.5
2015,2,1,2,1,-0.07,-1.17,1.01,196.2,0,0,0,312.59,0,929.4
2015,2,1,2,2,-0.06,-1.16,1.42,256.9,0,0,0,312.65,0,929.4
2015,2,1,2,3,-0.04,-1.14,1.28,227.3,0,0,0,312.66,0,929.4
2015,2,1,2,4,0,-1.11,1.36,207.5,0,0,0,312.58,0,929.5
2015,2,1,2,5,0.01,-1.09,1.71,172.2,0,0,0,312.81,0,929.5
2015,2,1,2,6,0.02,-1.09,1.28,221.6,0,0,0,312.75,0,929.5
2015,2,1,2,7,0.04,-1.07,0.97,264,0,0,0,312.7,0,929.5
2015,2,1,2,8,0.06,-1.04,0.82,155.3,0,0,0,312.9,0,929.5
2015,2,1,2,9,0.07,-1.04,1,244.2,0,0,0,313.07,0,929.5
2015,2,1,2,10,0.09,-1.02,0.81,234.4,0,0,0,312.97,0,929.5
2015,2,1,2,11,0.11,-1,1.09,211.8,0,0,0,312.89,0,929.5
2015,2,1,2,12,0.12,-1,1.16,223.1,0,0,0,313.07,0,929.5
2015,2,1,2,13,0.14,-0.98,1.58,208.9,0,0,0,313.17,0,929.5
2015,2,1,2,14,0.15,-0.96,1.45,206.1,0,0,0,313.37,0,929.5
2015,2,1,2,15,0.16,-0.93,1.95,210.4,0,0,0,313.47,0,929.5
2015,2,1,2,16,0.18,-0.93,1.84,244.2,0,0,0,313.58,0,929.6
2015,2,1,2,17,0.21,-0.91,1.7,234.4,0,0,0,313.66,0,929.6
2015,2,1,2,18,0.22,-0.89,0.91,204.7,0,0,0,313.7,0,929.6
2015,2,1,2,19,0.22,-0.92,1.57,173.6,0,0,0,313.74,0,929.6
2015,2,1,2,20,0.22,-0.91,0.99,228.7,0,0,0,313.81,0,929.6
2015,2,1,2,21,0.24,-0.89,1.44,268.2,0,0,0,314.16,0,929.6
2015,2,1,2,22,0.25,-0.89,1.31,187.8,0,0,0,314.01,0,929.6
2015,2,1,2,23,0.26,-0.88,1.8,207.5,0,0,0,314.24,0,929.6
2015,2,1,2,24,0.26,-0.89,1.81,249.9,0,0,0,314.3,0,929.6
2015,2,1,2,25,0.25,-0.89,1.55,268.2,0,0,0,314.5,0,929.6
2015,2,1,2,26,0.26,-0.88,2.08,218.8,0,0,0,314.57,0,929.6
2015,2,1,2,27,0.27,-0.87,1.93,213.2,0,0,0,314.48,0,929.6
2015,2,1,2,28,0.29,-0.86,1.94,204.7,0,0,0,314.83,0,929.6
2015,2,1,2,29,0.28,-0.87,1.36,238.6,0,0,0,314.75,0,929.6
2015,2,1,2,30,0.29,-0.85,1.89,148.2,0,0,0,314.78,0,929.6
