Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2016,2,1,0,0,9.28,8.72,4.51,254,0.003,0,0,356.92,0,953.6
2016,2,1,0,1,9.31,8.74,6.68,253,0.003,0,0,356.89,0,953.7
2016,2,1,0,2,9.32,8.77,5.51,255,0.007,0,0,356.97,0,953.6
2016,2,1,0,3,9.33,8.78,5.16,248,0.006,0,0,356.87,0,953.7
2016,2,1,0,4,9.34,8.78,6.48,251,0.005,0,0,357.01,0,953.6
2016,2,1,0,5,9.33,8.78,3.22,254,0.004,0,0,357.03,0,953.7
2016,2,1,0,6,9.33,8.77,6.44,262,0.004,0,0,357.13,0,953.7
2016,2,1,0,7,9.37,8.81,7.66,256,0.002,0,0,356.89,0,953.6
2016,2,1,0,8,9.39,8.83,7.2,257,0.005,0,0,357.54,0,953.6
2016,2,1,0,9,9.4,8.84,5.79,261,0.002,0,0,357.07,0,953.6
2016,2,1,0,10,9.39,8.83,4.67,255,0.002,0,0,357.12,0,953.6
2016,2,1,0,11,9.39,8.81,5.86,263,0.002,0,0,357.07,0,953.6
2016,2,1,0,12,9.39,8.8,5.43,262,0.005,0,0,357.05,0,953.6
2016,2,1,0,13,9.37,8.78,7.24,265,0.008,0,0,357.15,0,953.6
2016,2,1,0,14,9.36,8.79,7.79,265,0.003,0,0,357.03,0,953.6
2016,2,1,0,15,9.38,8.81,5.64,255,0.01,0,0,357.11,0,953.7
2016,2,1,0,16,9.37,8.81,5.4,258,0.004,0,0,356.97,0,953.7
2016,2,1,0,17,9.38,8.81,4.63,287,0.003,0,0,357.07,0,953.7
2016,2,1,0,18,9.39,8.83,7.46,258,0.002,0,0,356.94,0,953.7
2016,2,1,0,19,9.41,8.85,7.05,254,0.006,0,0,357.39,0,953.7
2016,2,1,0,20,9.42,8.86,8.36,262,0.008,0,0,357.02,0,953.7
2016,2,1,0,21,9.41,8.85,6.07,264,0.014,0,0,357.06,0,953.7
2016,2,1,0,22,9.39,8.83,3.9,260,0.015,0,0,357.04,0,953.7
2016,2,1,0,23,9.37,8.82,4.87,252,0.011,0,0,356.98,0,953.7
2016,2,1,0,24,9.35,8.8,4.96,269,0.011,0,0,357.07,0,953.6
2016,2,1,0,25,9.34,8.8,3.53,254,0.007,0,0,356.91,0,953.6
2016,2,1,0,26,9.33,8.81,5.59,261,0.005,0,0,356.87,0,953.6
2016,2,1,0,27,9.31,8.81,3.21,274,0.002,0,0,356.85,0,953.6
2016,2,1,0,28,9.34,8.84,4.76,250,0.004,0,0,356.98,0,953.6
2016,2,1,0,29,9.36,8.88,4.68,255,0.003,0,0,356.85,0,953.6
2016,2,1,0,30,9.36,8.88,3.86,259,0.006,0,0,356.92,0,953.6
2016,2,1,0,31,9.38,8.89,5.54,273,0.003,0,0,356.94,0,953.7
2016,2,1,0,32,9.39,8.91,6.56,255,0.003,0,0,357.16,0,953.6
2016,2,1,0,33,9.39,8.91,5.93,251,0.004,0,0,357.09,0,953.7
2016,2,1,0,34,9.4,8.91,6.81,265,0.001,0,0,357.13,0,953.7
2016,2,1,0,35,9.42,8.94,6.83,258,0.001,0,0,357.22,0,953.7
2016,2,1,0,36,9.41,8.93,4.31,254,0.003,0,0,357.28,0,953.7
2016,2,1,0,37,9.42,8.93,5.45,254,0.001,0,0,357.28,0,953.7
2016,2,1,0,38,9.41,8.92,5.21,248,0.001,0,0,357.48,0,953.7
2016,2,1,0,39,9.4,8.91,5.18,266,0,0,0,357.5,0,953.7
2016,2,1,0,40,9.43,8.95,7.95,271,0.001,0,0,357.41,0,953.7
2016,2,1,0,41,9.45,8.98,6.59,258,0.002,0,0,357.61,0,953.7
2016,2,1,0,42,9.45,8.98,6.57,270,0.001,0,0,357.54,0,953.7
2016,2,1,0,43,9.45,8.98,5.64,269,0.002,0,0,357.72,0,953.7
2016,2,1,0,44,9.46,8.98,4.96,263,0.002,0,0,357.57,0,953.7
2016,2,1,0,45,9.43,8.97,5.15,259,0.005,0,0,357.57,0,953.7
2016,2,1,0,46,9.44,8.97,4.65,265,0.003,0,0,357.57,0,953.7
2016,2,1,0,47,9.41,8.95,4.09,248,0.007,0,0,357.56,0,953.8
2016,2,1,0,48,9.41,8.94,5.53,253,0.005,0,0,357.54,0,953.8
2016,2,1,0,49,9.44,8.98,6.11,265,0.002,0,0,357.58,0,953.8
2016,2,1,0,50,9.45,9.01,7.54,263,0.004,0,0,357.65,0,953.8
2016,2,1,0,51,9.46,9.02,8.23,260,0.003,0,0,357.61,0,953.8
2016,2,1,0,52,9.46,9.03,7.07,260,0.002,0,0,357.68,0,953.8
2016,2,1,0,53,9.47,9.04,7.87,264,0.003,0,0,357.96,0,953.9
2016,2,1,0,54,9.47,9.05,9.48,260,0.003,0,0,357.88,0,953.8
2016,2,1,0,55,9.5,9.08,7.76,261,0.003,0,0,358.12,0,953.8
2016,2,1,0,56,9.51,9.09,6.58,257,0.003,0,0,358.08,0,953.8
2016,2,1,0,57,9.49,9.08,5.89,263,0.002,0,0,358.1,0,953.8
2016,2,1,0,58,9.46,9.04,8,272,0.003,0,0,358.21,0,953.8
2016,2,1,0,59,9.46,9.03,8.33,267,0.002,0,0,357.82,0,953.8
2016,2,1,1,0,9.47,9.05,6.34,264,0.004,0,0,357.95,0,953.8
2016,2,1,1,1,9.47,9.07,4.63,259,0.004,0,0,357.97,0,953.8
2016,2,1,1,2,9.48,9.09,7.63,262,0.004,0,0,358.09,0,953.8
2016,2,1,1,3,9.5,9.11,10,270,0.002,0,0,358.11,0,953.8
2016,2,1,1,4,9.53,9.15,10.25,261,0.002,0,0,358.25,0,953.8
2016,2,1,1,5,9.52,9.14,6.05,267,0.003,0,0,358.34,0,953.8
2016,2,1,1,6,9.52,9.12,6.38,266,0.006,0,0,358.2,0,953.9
2016,2,1,1,7,9.51,9.12,6.02,268,0.01,0,0,358.17,0,953.9
2016,2,1,1,8,9.5,9.11,6.62,264,0.006,0,0,358.17,0,953.9
2016,2,1,1,9,9.5,9.12,5.22,271,0.003,0,0,358.05,0,953.9
2016,2,1,1,10,9.51,9.14,6.7,267,0.005,0,0,358.59,0,953.9
2016,2,1,1,11,9.55,9.19,10.92,262,0.004,0,0,358.38,0,954
2016,2,1,1,12,9.57,9.22,7.89,266,0.006,0,0,358.69,0,954
2016,2,1,1,13,9.56,9.21,6.37,270,0.002,0,0,358.47,0,954
2016,2,1,1,14,9.57,9.21,7.77,269,0.003,0,0,358.49,0,954
2016,2,1,1,15,9.58,9.23,6.68,262,0.004,0,0,358.54,0,954
2016,2,1,1,16,9.58,9.23,6.25,265,0.004,0,0,358.57,0,953.9
2016,2,1,1,17,9.59,9.24,8.23,264,0.002,0,0,358.55,0,953.9
2016,2,1,1,18,9.62,9.27,8.51,260,0.003,0,0,359.02,0,953.9
2016,2,1,1,19,9.65,9.3,8.88,264,0.002,0,0,358.75,0,954
2016,2,1,1,20,9.66,9.3,7.2,269,0.002,0,0,358.95,0,954
2016,2,1,1,21,9.66,9.29,7.62,258,0.003,0,0,358.96,0,953.9
2016,2,1,1,22,9.67,9.29,8.85,262,0.001,0,0,358.69,0,953.9
2016,2,1,1,23,9.65,9.27,5.84,261,0.001,0,0,359.03,0,953.9
2016,2,1,1,24,9.66,9.27,6.38,254,0.002,0,0,358.88,0,953.9
2016,2,1,1,25,9.67,9.28,7.14,266,0.001,0,0,358.74,0,953.9
2016,2,1,1,26,9.67,9.29,5.73,265,0.001,0,0,358.76,0,953.9
2016,2,1,1,27,9.66,9.29,4.79,260,0.001,0,0,358.89,0,953.9
2016,2,1,1,28,9.68,9.3,9.2,262,0.001,0,0,359.15,0,954
2016,2,1,1,29,9.72,9.35,7.93,265,0.001,0,0,359.05,0,953.9
2016,2,1,1,30,9.73,9.36,8.16,274,0.003,0,0,359.7,0,953.9
2016,2,1,1,31,9.77,9.39,8.18,261,0.001,0,0,359.5,0,954
2016,2,1,1,32,9.78,9.39,6.54,256,0.001,0,0,359.5,0,954
2016,2,1,1,33,9.77,9.36,6.3,258,0.001,0,0,359.4,0,954
2016,2,1,1,34,9.78,9.35,7,277,0.001,0,0,359.71,0,954
2016,2,1,1,35,9.79,9.36,5.89,261,0.002,0,0,359.63,0,954
2016,2,1,1,36,9.81,9.37,6.68,276,0.003,0,0,359.65,0,954
2016,2,1,1,37,9.81,9.38,6.3,261,0.007,0,0,359.68,0,954
2016,2,1,1,38,9.82,9.37,4.84,260,0.005,0,0,359.67,0,954
2016,2,1,1,39,9.84,9.39,7.15,278,0.006,0,0,359.64,0,954
