Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2016,9,1,0,0,18.57,16.33,1.02,248,0,0,0,402.5,0,962.1
2016,9,1,0,1,18.66,16.44,1.19,239,0,0,0,402.59,0,962.1
2016,9,1,0,2,18.74,16.55,1.38,228,0,0,0,402.61,0,962
2016,9,1,0,3,18.77,16.52,1.38,230,0,0,0,402.76,0,962.1
2016,9,1,0,4,18.78,16.53,1.34,223,0,0,0,402.54,0,962
2016,9,1,0,5,18.77,16.51,1.29,226,0,0,0,402.63,0,962
2016,9,1,0,6,18.8,16.53,1.3,225,0,0,0,403.17,0,962
2016,9,1,0,7,18.83,16.55,1.3,244,0,0,0,402.62,0,962.1
2016,9,1,0,8,18.86,16.55,1.37,252,0,0,0,402.59,0,962.1
2016,9,1,0,9,18.89,16.53,0.99,257,0,0,0,402.73,0,962.1
2016,9,1,0,10,18.89,16.5,1.29,248,0,0,0,402.64,0,962.1
2016,9,1,0,11,18.91,16.51,1.05,265,0,0,0,402.33,0,962.1
2016,9,1,0,12,18.9,16.53,1.11,251,0,0,0,402.38,0,962.1
2016,9,1,0,13,18.89,16.51,1.14,255,0,0,0,402.16,0,962.1
2016,9,1,0,14,18.89,16.5,0.86,230,0,0,0,402.16,0,962
2016,9,1,0,15,18.88,16.51,0.88,252,0,0,0,401.99,0,962.1
2016,9,1,0,16,18.89,16.49,1.42,230,0,0,0,402.19,0,962
2016,9,1,0,17,18.87,16.47,1.32,239,0,0,0,401.86,0,962.1
2016,9,1,0,18,18.88,16.48,1.77,230,0,0,0,402.28,0,962.1
2016,9,1,0,19,18.88,16.5,1.95,227,0,0,0,402.31,0,962.1
2016,9,1,0,20,18.88,16.48,1.96,224,0,0,0,402.15,0,962.1
2016,9,1,0,21,18.84,16.43,1.98,228,0,0,0,402.39,0,962
2016,9,1,0,22,18.81,16.39,2.14,230,0,0,0,402.2,0,962.1
2016,9,1,0,23,18.79,16.34,2.22,232,0,0,0,402.31,0,962.1
2016,9,1,0,24,18.78,16.34,2.19,233,0,0,0,402.37,0,962.1
2016,9,1,0,25,18.75,16.29,2.28,234,0,0,0,402.41,0,962.1
2016,9,1,0,26,18.76,16.31,2.26,237,0,0,0,402.06,0,962
2016,9,1,0,27,18.72,16.25,2.3,226,0,0,0,402.09,0,962
2016,9,1,0,28,18.7,16.22,2.18,224,0,0,0,402.09,0,962.1
2016,9,1,0,29,18.67,16.21,2.13,228,0,0,0,401.98,0,962.1
2016,9,1,0,30,18.65,16.17,2.1,231,0,0,0,401.88,0,962.1
2016,9,1,0,31,18.63,16.16,1.91,233,0,0,0,401.78,0,962.1
2016,9,1,0,32,18.59,16.11,1.7,233,0,0,0,401.47,0,962.1
2016,9,1,0,33,18.54,16.07,1.48,233,0,0,0,401.21,0,962.1
2016,9,1,0,34,18.51,16.08,1.57,239,0,0,0,401.22,0,962.1
2016,9,1,0,35,18.49,16.04,1.68,255,0,0,0,400.97,0,962.1
2016,9,1,0,36,18.46,16.02,1.78,241,0,0,0,401,0,962
2016,9,1,0,37,18.44,15.99,1.68,243,0,0,0,400.62,0,962.1
2016,9,1,0,38,18.42,15.99,1.5,245,0,0,0,400.8,0,962.1
2016,9,1,0,39,18.4,15.99,1.2,246,0,0,0,400.37,0,962.1
2016,9,1,0,40,18.41,16.03,0.99,239,0,0,0,400.08,0,962
2016,9,1,0,41,18.4,15.99,1.42,247,0,0,0,400.35,0,962
2016,9,1,0,42,18.4,15.99,1.3,245,0,0,0,400.16,0,962.1
2016,9,1,0,43,18.41,16,1.35,245,0,0,0,400.19,0,962.1
2016,9,1,0,44,18.4,15.97,1.07,244,0,0,0,400.01,0,962.1
2016,9,1,0,45,18.39,15.95,1.42,250,0,0,0,399.63,0,962
2016,9,1,0,46,18.38,15.96,1.32,248,0,0,0,399.69,0,962.1
2016,9,1,0,47,18.38,15.97,1.61,255,0,0,0,399.6,0,962.1
2016,9,1,0,48,18.38,15.96,1.46,256,0,0,0,399.66,0,962.1
2016,9,1,0,49,18.38,15.96,1.42,247,0,0,0,399.48,0,962.1
2016,9,1,0,50,18.39,15.98,1.29,251,0,0,0,399.56,0,962.1
2016,9,1,0,51,18.39,15.98,1.19,255,0,0,0,399.37,0,962.1
2016,9,1,0,52,18.4,16.01,1.91,248,0,0,0,399.41,0,962.1
2016,9,1,0,53,18.4,16.02,1.74,235,0,0,0,399.44,0,962.1
2016,9,1,0,54,18.39,16.01,1.75,262,0,0,0,399.58,0,962.1
2016,9,1,0,55,18.38,16.02,2.02,259,0,0,0,399.63,0,962.1
2016,9,1,0,56,18.37,16.02,1.82,255,0,0,0,399.69,0,962.1
2016,9,1,0,57,18.37,16.05,1.46,269,0,0,0,399.63,0,962.1
2016,9,1,0,58,18.36,16.04,1.9,255,0,0,0,399.61,0,962.1
2016,9,1,0,59,18.38,16.09,1.46,264,0,0,0,399.7,0,962
2016,9,1,1,0,18.38,16.09,1.37,248,0,0,0,399.51,0,962
2016,9,1,1,1,18.38,16.09,1.39,253,0,0,0,399.67,0,962
