Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2015,6,1,0,0,15.83,12.15,2.87,204.7,0,0,0,386.27,0,956.8
2015,6,1,0,1,15.82,12.15,2.95,194.8,0,0,0,386.25,0,956.8
2015,6,1,0,2,15.82,12.16,3.02,210.4,0,0,0,386.1,0,956.8
2015,6,1,0,3,15.81,12.14,2.79,176.5,0,0,0,386.21,0,956.8
2015,6,1,0,4,15.79,12.13,3.54,199.1,0,0,0,386.37,0,956.8
2015,6,1,0,5,15.8,12.16,2.9,162.4,0,0,0,386.18,0,956.8
2015,6,1,0,6,15.79,12.14,3.3,179.3,0,0,0,386.22,0,956.7
2015,6,1,0,7,15.79,12.14,2.93,192,0,0,0,386.15,0,956.7
2015,6,1,0,8,15.78,12.15,3.05,176.5,0,0,0,386.13,0,956.7
2015,6,1,0,9,15.78,12.14,2.7,186.4,0,0,0,385.98,0,956.7
2015,6,1,0,10,15.78,12.14,2.93,186.4,0,0,0,386.11,0,956.7
2015,6,1,0,11,15.78,12.13,2.84,211.8,0,0,0,385.94,0,956.7
2015,6,1,0,12,15.77,12.13,3.05,176.5,0,0,0,386.04,0,956.7
2015,6,1,0,13,15.75,12.11,3.15,190.6,0,0,0,386.02,0,956.7
2015,6,1,0,14,15.73,12.1,3.17,187.8,0,0,0,386.02,0,956.7
2015,6,1,0,15,15.7,12.09,2.96,187.8,0,0,0,385.99,0,956.7
2015,6,1,0,16,15.68,12.09,3.4,172.2,0,0,0,385.8,0,956.7
2015,6,1,0,17,15.68,12.11,3.6,172.2,0,0,0,385.93,0,956.7
2015,6,1,0,18,15.67,12.09,3.22,177.9,0,0,0,385.75,0,956.7
2015,6,1,0,19,15.67,12.06,3.32,176.5,0,0,0,385.63,0,956.7
2015,6,1,0,20,15.67,12.06,3.45,183.5,0,0,0,385.8,0,956.7
2015,6,1,0,21,15.65,12.02,3.96,186.4,0,0,0,385.81,0,956.7
2015,6,1,0,22,15.64,12.03,3.4,189.2,0,0,0,385.95,0,956.7
2015,6,1,0,23,15.63,12.03,3.03,168,0,0,0,385.75,0,956.7
2015,6,1,0,24,15.62,12.02,3.09,213.2,0,0,0,385.86,0,956.7
2015,6,1,0,25,15.61,12.03,3.38,208.9,0,0,0,385.81,0,956.7
2015,6,1,0,26,15.6,12,3.8,170.8,0,0,0,385.66,0,956.7
2015,6,1,0,27,15.59,12.01,3.05,196.2,0,0,0,385.6,0,956.7
2015,6,1,0,28,15.58,12.03,3.52,207.5,0,0,0,385.72,0,956.7
2015,6,1,0,29,15.58,12.02,2.93,179.3,0,0,0,385.55,0,956.7
2015,6,1,0,30,15.59,12.03,2.97,156.7,0,0,0,385.52,0,956.6
2015,6,1,0,31,15.58,12.03,3.81,177.9,0,0,0,385.49,0,956.7
2015,6,1,0,32,15.56,12.01,3.69,177.9,0,0,0,385.46,0,956.7
2015,6,1,0,33,15.53,12,3.59,186.4,0,0,0,385.42,0,956.7
2015,6,1,0,34,15.52,12.01,2.97,206.1,0,0,0,385.2,0,956.7
2015,6,1,0,35,15.51,12,2.98,172.2,0,0,0,385.13,0,956.7
2015,6,1,0,36,15.49,12,3.07,179.3,0,0,0,385.06,0,956.7
2015,6,1,0,37,15.48,12.01,3.07,199.1,0,0,0,385,0,956.7
2015,6,1,0,38,15.46,12,3.29,187.8,0,0,0,384.8,0,956.7
2015,6,1,0,39,15.44,11.98,3.71,183.5,0,0,0,384.88,0,956.7
2015,6,1,0,40,15.42,11.97,3.81,176.5,0,0,0,384.87,0,956.7
2015,6,1,0,41,15.39,11.96,4.15,183.5,0,0,0,384.9,0,956.7
2015,6,1,0,42,15.36,11.95,2.97,177.9,0,0,0,384.8,0,956.7
2015,6,1,0,43,15.35,11.95,2.86,159.5,0,0,0,384.57,0,956.7
2015,6,1,0,44,15.33,11.95,3.17,168,0,0,0,384.68,0,956.7
2015,6,1,0,45,15.33,11.96,2.87,187.8,0,0,0,384.61,0,956.7
2015,6,1,0,46,15.33,11.96,3.37,196.2,0,0,0,384.59,0,956.7
2015,6,1,0,47,15.32,11.95,2.7,176.5,0,0,0,384.54,0,956.7
2015,6,1,0,48,15.31,11.96,2.8,193.4,0,0,0,384.43,0,956.7
2015,6,1,0,49,15.31,11.97,3.04,193.4,0,0,0,384.41,0,956.7
2015,6,1,0,50,15.32,11.98,3.17,172.2,0,0,0,384.55,0,956.7
2015,6,1,0,51,15.32,11.97,1.86,187.8,0,0,0,384.32,0,956.7
2015,6,1,0,52,15.32,11.98,2.44,199.1,0,0,0,384.36,0,956.7
2015,6,1,0,53,15.32,11.98,2.01,208.9,0,0,0,384.14,0,956.7
2015,6,1,0,54,15.34,11.99,2.02,194.8,0,0,0,384.27,0,956.7
2015,6,1,0,55,15.37,12.02,1.49,199.1,0,0,0,384.03,0,956.8
2015,6,1,0,56,15.38,12.01,0.84,225.9,0,0,0,383.87,0,956.8
2015,6,1,0,57,15.39,12.04,1.14,313.4,0,0,0,383.81,0,956.8
2015,6,1,0,58,15.38,12.03,1.58,278.1,0,0,0,383.76,0,956.8
2015,6,1,0,59,15.37,12.02,1.09,251.3,0,0,0,383.76,0,956.8
2015,6,1,1,0,15.33,12,0.57,276.7,0,0,0,383.45,0,956.9
2015,6,1,1,1,15.29,12,0.78,312,0,0,0,383.32,0,956.9
2015,6,1,1,2,15.29,12,0.84,255.5,0,0,0,383.36,0,956.9
2015,6,1,1,3,15.22,11.93,0.77,247.1,0,0,0,383.41,0,956.9
2015,6,1,1,4,15.19,11.93,0.66,261.2,0,0,0,383.17,0,956.9
2015,6,1,1,5,15.18,11.94,0.73,285.2,0,0,0,383.02,0,956.9
2015,6,1,1,6,15.18,11.93,0.98,252.7,0,0,0,382.99,0,956.9
2015,6,1,1,7,15.17,11.92,1.1,278.1,0,0,0,383.12,0,956.9
2015,6,1,1,8,15.15,11.9,1.11,268.2,0,0,0,383.16,0,956.9
2015,6,1,1,9,15.13,11.9,1.37,273.9,0,0,0,383.1,0,956.9
2015,6,1,1,10,15.11,11.89,1.3,278.1,0,0,0,383.15,0,957
2015,6,1,1,11,15.08,11.89,1.32,286.6,0,0,0,383.18,0,957
2015,6,1,1,12,15.04,11.88,1.53,268.2,0,0,0,383.63,0,957
2015,6,1,1,13,15,11.87,1.53,264,0,0,0,383.44,0,957
2015,6,1,1,14,14.97,11.86,1.68,300.7,0,0,0,383.58,0,957
2015,6,1,1,15,14.94,11.84,2.07,256.9,0,0,0,383.92,0,957
2015,6,1,1,16,14.95,11.87,2.43,296.5,0,0,0,384.11,0,957
2015,6,1,1,17,14.97,11.87,1.7,279.5,0,0,0,384.16,0,957
2015,6,1,1,18,14.99,11.89,1.64,296.5,0,0,0,384.1,0,957
2015,6,1,1,19,15.04,11.88,2.02,302.1,0,0,0,384.16,0,957
2015,6,1,1,20,15.06,11.91,1.95,299.3,0,0,0,384.17,0,957
2015,6,1,1,21,15.04,11.85,1.66,269.6,0,0,0,384.14,0,957
2015,6,1,1,22,15,11.82,2.15,279.5,0,0,0,384.06,0,957
2015,6,1,1,23,15.02,11.82,2.08,278.1,0,0,0,383.91,0,957
2015,6,1,1,24,15.04,11.84,1.6,273.9,0,0,0,383.96,0,956.9
