Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,1,1,0,0,2.11,0.17,2.7,186.4,0,0,0,321.31,0,952.6
2013,1,1,0,1,2.11,0.17,2.74,194.8,0,0,0,324.3,0,952.6
2013,1,1,0,2,2.12,0.17,2.67,199.1,0,0,0,323.49,0,952.6
2013,1,1,0,3,2.11,0.16,2.71,204.7,0,0,0,322.8,0,952.6
2013,1,1,0,4,2.11,0.15,2.56,189.2,0,0,0,323.59,0,952.6
2013,1,1,0,5,2.12,0.15,2.82,190.6,0,0,0,324.59,0,952.6
2013,1,1,0,6,2.12,0.15,3.25,187.8,0,0,0,325.13,0,952.6
2013,1,1,0,7,2.12,0.15,2.57,179.3,0,0,0,325.46,0,952.6
2013,1,1,0,8,2.12,0.15,2.09,184.9,0,0,0,325.49,0,952.6
2013,1,1,0,9,2.13,0.15,1.91,177.9,0,0,0,325.39,0,952.6
2013,1,1,0,10,2.13,0.15,1.59,183.5,0,0,0,325.65,0,952.6
2013,1,1,0,11,2.13,0.16,1.23,168,0,0,0,325.68,0,952.6
2013,1,1,0,12,2.13,0.16,1.39,179.3,0,0,0,325.78,0,952.6
2013,1,1,0,13,2.12,0.15,1.18,155.3,0,0,0,325.92,0,952.6
2013,1,1,0,14,2.12,0.14,0.9,163.8,0,0,0,325.82,0,952.6
2013,1,1,0,15,2.11,0.13,1.28,241.4,0,0,0,325.25,0,952.5
2013,1,1,0,16,2.09,0.12,1.96,196.2,0,0,0,325.13,0,952.5
2013,1,1,0,17,2.09,0.12,2.36,176.5,0,0,0,324.73,0,952.5
2013,1,1,0,18,2.07,0.11,2.13,199.1,0,0,0,324.7,0,952.5
2013,1,1,0,19,2.05,0.09,2.71,176.5,0,0,0,324.85,0,952.5
2013,1,1,0,20,2.03,0.07,1.9,206.1,0,0,0,324.68,0,952.4
2013,1,1,0,21,2.02,0.05,1.75,216,0,0,0,324.7,0,952.4
2013,1,1,0,22,2,0.04,1.88,213.2,0,0,0,324.7,0,952.4
2013,1,1,0,23,1.99,0.03,1.84,179.3,0,0,0,325.06,0,952.4
2013,1,1,0,24,1.97,0.01,2.08,203.3,0,0,0,324.74,0,952.4
2013,1,1,0,25,1.97,0,2.06,190.6,0,0,0,324.84,0,952.4
2013,1,1,0,26,1.96,0,2.33,170.8,0,0,0,324.74,0,952.5
2013,1,1,0,27,1.95,-0.01,2.12,196.2,0,0,0,324.57,0,952.5
2013,1,1,0,28,1.94,-0.01,1.82,208.9,0,0,0,324.71,0,952.5
2013,1,1,0,29,1.93,-0.02,1.85,190.6,0,0,0,324.69,0,952.5
2013,1,1,0,30,1.92,-0.02,2.07,217.4,0,0,0,324.61,0,952.4
2013,1,1,0,31,1.91,-0.03,1.81,203.3,0,0,0,324.73,0,952.4
2013,1,1,0,32,1.89,-0.04,1.41,194.8,0,0,0,324.54,0,952.4
2013,1,1,0,33,1.87,-0.06,1.49,211.8,0,0,0,324.75,0,952.4
2013,1,1,0,34,1.85,-0.07,1.16,210.4,0,0,0,324.62,0,952.4
2013,1,1,0,35,1.84,-0.09,1.42,211.8,0,0,0,324.58,0,952.4
2013,1,1,0,36,1.82,-0.1,2.15,193.4,0,0,0,324.44,0,952.3
2013,1,1,0,37,1.81,-0.11,2.24,199.1,0,0,0,324.23,0,952.3
2013,1,1,0,38,1.81,-0.1,2.65,187.8,0,0,0,323.92,0,952.3
2013,1,1,0,39,1.81,-0.1,2.52,192,0,0,0,323.73,0,952.3
2013,1,1,0,40,1.8,-0.1,1.82,189.2,0,0,0,323.47,0,952.3
2013,1,1,0,41,1.79,-0.11,1.92,196.2,0,0,0,323.73,0,952.2
2013,1,1,0,42,1.79,-0.11,2.19,190.6,0,0,0,323.66,0,952.2
2013,1,1,0,43,1.77,-0.12,1.92,216,0,0,0,323.75,0,952.2
2013,1,1,0,44,1.77,-0.12,2.04,206.1,0,0,0,323.72,0,952.2
2013,1,1,0,45,1.76,-0.13,1.68,162.4,0,0,0,323.82,0,952.2
2013,1,1,0,46,1.74,-0.14,1.35,194.8,0,0,0,323.59,0,952.2
2013,1,1,0,47,1.74,-0.14,1.99,200.5,0,0,0,323.78,0,952.2
2013,1,1,0,48,1.74,-0.14,1.95,172.2,0,0,0,323.6,0,952.1
2013,1,1,0,49,1.74,-0.14,2.2,165.2,0,0,0,323.54,0,952.2
2013,1,1,0,50,1.74,-0.13,1.88,200.5,0,0,0,323.44,0,952.1
2013,1,1,0,51,1.74,-0.13,2.01,187.8,0,0,0,323.43,0,952.1
2013,1,1,0,52,1.75,-0.11,2.18,189.2,0,0,0,323.23,0,952.2
2013,1,1,0,53,1.76,-0.1,1.8,184.9,0,0,0,323.3,0,952.1
2013,1,1,0,54,1.75,-0.11,1.87,176.5,0,0,0,323.41,0,952.1
2013,1,1,0,55,1.74,-0.11,1.57,196.2,0,0,0,323.3,0,952.1
2013,1,1,0,56,1.74,-0.12,1.41,187.8,0,0,0,323.46,0,952.1
2013,1,1,0,57,1.74,-0.11,1.27,211.8,0,0,0,323.34,0,952.1
2013,1,1,0,58,1.74,-0.12,2.06,204.7,0,0,0,323.48,0,952.1
2013,1,1,0,59,1.74,-0.11,2.09,170.8,0,0,0,323.57,0,952.1
2013,1,1,1,0,1.75,-0.11,2.78,184.9,0,0,0,323.3,0,952.1
2013,1,1,1,1,1.75,-0.1,2.29,206.1,0,0,0,323.06,0,952.1
2013,1,1,1,2,1.75,-0.1,2.48,200.5,0,0,0,323.04,0,952.1
2013,1,1,1,3,1.76,-0.09,2.53,176.5,0,0,0,322.89,0,952.1
2013,1,1,1,4,1.77,-0.08,2.12,183.5,0,0,0,323.18,0,952
2013,1,1,1,5,1.77,-0.08,2.27,203.3,0,0,0,323.07,0,952
2013,1,1,1,6,1.8,-0.05,2,206.1,0,0,0,323.41,0,952
2013,1,1,1,7,1.82,-0.02,1.94,145.4,0,0,0,323.38,0,952
2013,1,1,1,8,1.81,-0.03,2.14,196.2,0,0,0,323.21,0,952
2013,1,1,1,9,1.81,-0.05,1.88,203.3,0,0,0,323.42,0,952
2013,1,1,1,10,1.8,-0.06,1.89,221.6,0,0,0,323.66,0,952
2013,1,1,1,11,1.8,-0.06,1.72,187.8,0,0,0,323.37,0,951.9
2013,1,1,1,12,1.8,-0.06,2.13,228.7,0,0,0,323.54,0,951.9
2013,1,1,1,13,1.8,-0.07,1.68,168,0,0,0,323.5,0,951.9
2013,1,1,1,14,1.79,-0.07,2.07,179.3,0,0,0,323.65,0,951.9
