Year,Month,Day,Hour,Minute,Windtemp,feuchtTemp,Speed,Direction,Precipitation,GlobalRadiation,diffuseRadiation,Gegenstrahlung,sunshineDuration,airpressure
2013,6,1,0,1,9.14,9.14,0.99,228.7,0,0,0,356.96,0,945.5
2013,6,1,0,2,9.14,9.14,0.88,218.8,0,0,0,356.99,0,945.6
2013,6,1,0,3,9.14,9.14,0.79,193.4,0,0,0,356.87,0,945.6
2013,6,1,0,4,9.15,9.15,0.45,249.9,0,0,0,356.79,0,945.6
2013,6,1,0,5,9.15,9.15,0.57,240,0,0,0,357,0,945.7
2013,6,1,0,6,9.16,9.16,1.09,262.6,0,0,0,357.04,0,945.7
2013,6,1,0,7,9.17,9.17,1.16,254.1,0,0,0,357.17,0,945.7
2013,6,1,0,8,9.17,9.17,1.69,235.8,0,0,0,356.89,0,945.7
2013,6,1,0,9,9.18,9.18,1.46,251.3,0,0,0,357.36,0,945.7
2013,6,1,0,10,9.18,9.18,1.51,248.5,0,0,0,356.93,0,945.7
2013,6,1,0,11,9.18,9.18,1.98,244.2,0,0,0,356.78,0,945.7
2013,6,1,0,12,9.18,9.18,2.46,247.1,0,0,0,357.16,0,945.7
2013,6,1,0,13,9.17,9.17,2.24,241.4,0,0,0,357.06,0,945.7
2013,6,1,0,14,9.17,9.17,2.3,244.2,0,0,0,356.64,0,945.7
2013,6,1,0,15,9.17,9.17,2.53,235.8,0,0,0,356.93,0,945.6
2013,6,1,0,16,9.17,9.17,2.65,244.2,0,0,0,357,0,945.7
2013,6,1,0,17,9.17,9.17,3.27,264,0,0,0,357.03,0,945.7
2013,6,1,0,18,9.16,9.16,3.25,255.5,0,0,0,356.86,0,945.7
2013,6,1,0,19,9.16,9.16,2.89,245.6,0,0,0,357.1,0,945.7
2013,6,1,0,20,9.16,9.16,2.8,255.5,0,0,0,356.85,0,945.7
2013,6,1,0,21,9.16,9.16,2.8,245.6,0,0,0,356.84,0,945.8
2013,6,1,0,22,9.16,9.16,3.14,249.9,0,0,0,356.69,0,945.7
2013,6,1,0,23,9.16,9.16,2.9,258.4,0,0,0,356.85,0,945.8
2013,6,1,0,24,9.16,9.16,2.64,232.9,0,0,0,357,0,945.8
2013,6,1,0,25,9.16,9.16,2.57,240,0,0,0,356.86,0,945.8
2013,6,1,0,26,9.16,9.16,2.15,248.5,0,0,0,357.01,0,945.8
2013,6,1,0,27,9.16,9.16,2.05,258.4,0,0,0,356.99,0,945.9
2013,6,1,0,28,9.16,9.16,1.63,228.7,0,0,0,356.9,0,945.9
2013,6,1,0,29,9.17,9.17,1.75,264,0,0,0,356.94,0,946
2013,6,1,0,30,9.17,9.17,2.45,262.6,0,0,0,356.8,0,946
2013,6,1,0,31,9.17,9.17,2.32,286.6,0,0,0,356.85,0,946
2013,6,1,0,32,9.17,9.17,1.97,276.7,0,0,0,356.86,0,946
2013,6,1,0,33,9.17,9.17,3.09,249.9,0,0,0,356.81,0,946
2013,6,1,0,34,9.17,9.17,2.91,254.1,0,0,0,356.62,0,946
2013,6,1,0,35,9.16,9.16,2.38,241.4,0,0,0,356.77,0,946
2013,6,1,0,36,9.16,9.16,2.64,269.6,0,0,0,356.71,0,946
2013,6,1,0,37,9.16,9.16,2.88,221.6,0,0,0,356.69,0,946
2013,6,1,0,38,9.16,9.16,2.93,244.2,0,0,0,356.59,0,946
2013,6,1,0,39,9.16,9.16,2.22,251.3,0,0,0,356.42,0,946
2013,6,1,0,40,9.16,9.16,2.23,245.6,0,0,0,356.71,0,946
2013,6,1,0,41,9.16,9.16,1.97,256.9,0,0,0,356.69,0,946
2013,6,1,0,42,9.15,9.15,2.68,249.9,0,0,0,356.69,0,946
2013,6,1,0,43,9.15,9.15,1.97,227.3,0,0,0,356.62,0,946
2013,6,1,0,44,9.15,9.15,2.03,256.9,0,0,0,356.63,0,946
